paper_id,title,source,published,authors,categories,hf_papers_url,arxiv_url,local_pdf,principal_argument,methodology,main_findings,limitations_or_gaps,future_opportunities,notes
2602.02620,CryoLVM: Self-supervised Learning from Cryo-EM Density Maps with Large Vision Models,arxiv,2026-02-02T13:36:36Z,Weining Fu; Kai Shu; Kui Xu; Qiangfeng Cliff Zhang,q-bio.QM; cs.AI; cs.LG,https://huggingface.co/papers/2602.02620,https://arxiv.org/abs/2602.02620,/root/workspace/jepa/pdfs/2602.02620.pdf,A JEPA-based cryo-EM foundation model can learn transferable structural representations that support multiple downstream restoration and enhancement tasks.,"Introduces CryoLVM by combining JEPA with a SCUNet-based backbone and a histogram-based distribution-alignment loss, then adapts the model to sharpening, super-resolution, and missing-wedge restoration.",CryoLVM consistently outperforms strong baselines across multiple density-map quality metrics on all three evaluated cryo-EM tasks.,"The summary focuses on density maps with resolved structures and on three downstream tasks, without claiming broader coverage of other cryo-EM settings.",Use unified self-supervised structural pretraining for a wider range of cryo-EM analysis tasks.,abstract-level synthesis
2602.01456,Rectified LpJEPA: Joint-Embedding Predictive Architectures with Sparse and Maximum-Entropy Representations,huggingface_papers;arxiv,2026-02-01T21:49:30Z,Yilun Kuang; Yash Dagade; Tim G. J. Rudner; Randall Balestriero; Yann LeCun,cs.LG; cs.CV,https://huggingface.co/papers/2602.01456,https://arxiv.org/abs/2602.01456,/root/workspace/jepa/pdfs/2602.01456.pdf,"JEPA regularization should support sparse, non-negative, maximum-entropy representations rather than only dense Gaussian-like ones.","Introduces Rectified Distribution Matching Regularization to align representations with a Rectified Generalized Gaussian distribution, yielding Rectified LpJEPA.","Rectified LpJEPA learns sparse, non-negative representations with strong sparsity-performance trade-offs and competitive image-classification performance.","The summary focuses on image-classification benchmarks, so broader modality coverage or downstream impacts are not described.",Explore sparsity-controlled JEPA objectives in additional tasks and modalities where efficient representations may matter.,abstract-level synthesis
2602.07016,Gaussian-Constrained LeJEPA Representations for Unsupervised Scene Discovery and Pose Consistency,arxiv,2026-01-31T19:52:54Z,Mohsen Mostafa,cs.CV,https://huggingface.co/papers/2602.07016,https://arxiv.org/abs/2602.07016,/root/workspace/jepa/pdfs/2602.07016.pdf,Gaussian-constrained embeddings inspired by LeJEPA can improve unsupervised scene discovery and pose consistency in ambiguous multi-scene image collections.,"Evaluates three increasingly refined pipelines on the IMC2025 challenge, culminating in a LeJEPA-inspired approach that enforces isotropic Gaussian constraints on image embeddings for clustering and pose estimation.","Gaussian-constrained embeddings improve scene separation and pose plausibility over heuristic baselines, especially in visually ambiguous settings.","The work is explicitly empirical rather than theoretical, and the summary grounds the evidence in the IMC2025 setting.",Further connect self-supervised representation constraints with practical structure-from-motion pipelines and test them under broader real-world ambiguity.,abstract-level synthesis
2602.09040,Soft Clustering Anchors for Self-Supervised Speech Representation Learning in Joint Embedding Prediction Architectures,huggingface_papers;arxiv,2026-01-30T20:51:37Z,Georgios Ioannides; Adrian Kieback; Judah Goldfeder; Linsey Pang; Aman Chadha; Aaron Elkins; Yann LeCun; Ravid Shwartz-Ziv,eess.AS; cs.AI; cs.LG; cs.SD,https://huggingface.co/papers/2602.09040,https://arxiv.org/abs/2602.09040,/root/workspace/jepa/pdfs/2602.09040.pdf,"Speech JEPAs benefit from explicit grounding, and one-shot soft clustering anchors from a frozen GMM can stabilize training without iterative reclustering.",Fits a Gaussian Mixture Model once on log-mel spectrograms and uses its frozen soft posteriors as auxiliary targets with a decaying supervision schedule during JEPA training on roughly 50k hours of speech.,"GMM anchoring improves ASR, emotion recognition, and slot filling relative to a matched-compute WavLM-style baseline, while producing far more uniform cluster utilization.",The summary compares primarily against a WavLM-style baseline and does not detail broader compute tradeoffs or comparisons to more methods.,Scale soft-anchored speech representation learning further and investigate other non-iterative grounding signals for JEPA training.,abstract-level synthesis
2601.22128,The Patient is not a Moving Document: A World Model Training Paradigm for Longitudinal EHR,huggingface_papers;arxiv,2026-01-29T18:49:37Z,Irsyad Adam; Zekai Chen; David Laprade; Shaun Porwal; David Laub; Erik Reinertsen; Arda Pekis; Kevin Brown,cs.AI; cs.CE; q-bio.QM,https://huggingface.co/papers/2601.22128,https://arxiv.org/abs/2601.22128,/root/workspace/jepa/pdfs/2601.22128.pdf,"Clinical foundation models should model patients as evolving dynamical systems rather than static documents, and combining JEPA with next-token prediction better captures disease trajectories.","Introduces SMB-Structure, a structured-EHR world model that pairs next-token prediction with latent JEPA prediction, and evaluates learned embeddings with linear probes across disease trajectories in two large cohorts.","The training paradigm learns embeddings that capture disease dynamics not recovered by autoregressive baselines and achieves competitive performance on complex, heterogeneous clinical tasks.","The summary is centered on structured EHR data and two cohorts, and it does not specify broader deployment evidence beyond those settings.","Develop richer patient world models for additional cohorts, interventions, and longitudinal clinical prediction tasks.",abstract-level synthesis
2601.22032,Drive-JEPA: Video JEPA Meets Multimodal Trajectory Distillation for End-to-End Driving,huggingface_papers;arxiv,2026-01-29T17:39:20Z,Linhan Wang; Zichong Yang; Chen Bai; Guoxiang Zhang; Xiaotong Liu; Xiaoyin Zheng; Xiao-Xiao Long; Chang-Tien Lu; Cheng Lu,cs.CV,https://huggingface.co/papers/2601.22032,https://arxiv.org/abs/2601.22032,/root/workspace/jepa/pdfs/2601.22032.pdf,Combining V-JEPA pretraining with multimodal trajectory distillation can better align end-to-end driving representations with planning and behavioral ambiguity.,"Adapts V-JEPA to large-scale driving videos, then adds a proposal-centric planner that distills simulator-generated and human trajectories with momentum-aware selection.","On NAVSIM, the V-JEPA representation plus a simple decoder beats prior work in the perception-free setting, and the full Drive-JEPA system sets a new state of the art.","The summary reports benchmark results on NAVSIM, but does not discuss broader real-world deployment or other driving benchmarks.",Extend predictive video pretraining and multimodal trajectory distillation to broader autonomous-driving planning systems.,abstract-level synthesis
2602.07000,Hierarchical JEPA Meets Predictive Remote Control in Beyond 5G Networks,arxiv,2026-01-28T17:04:06Z,Abanoub M. Girgis; Ibtissam Labriji; Mehdi Bennis,eess.SY; cs.AI; cs.RO,https://huggingface.co/papers/2602.07000,https://arxiv.org/abs/2602.07000,/root/workspace/jepa/pdfs/2602.07000.pdf,Hierarchical JEPA can improve scalable predictive remote control by operating directly in compact embedding space under bandwidth limits.,"Proposes a three-level hierarchical predictor over low-dimensional embeddings for different temporal resolutions, with control actions derived in latent space rather than reconstructed state space.","In inverted cart-pole simulations, H-JEPA supports up to 42.83% more devices under limited wireless capacity without sacrificing control performance.","The summary only reports simulation results on inverted cart-pole systems, leaving broader system validation open.",Evaluate hierarchical JEPA control in more complex wireless networked control scenarios and with richer device observations.,abstract-level synthesis
2601.20190,WirelessJEPA: A Multi-Antenna Foundation Model using Spatio-temporal Wireless Latent Predictions,arxiv,2026-01-28T02:39:47Z,Viet Chu; Omar Mashaal; Hatem Abou-Zeid,eess.SP,https://huggingface.co/papers/2601.20190,https://arxiv.org/abs/2601.20190,/root/workspace/jepa/pdfs/2601.20190.pdf,JEPA can serve as a generalizable wireless foundation model when adapted to real-world multi-antenna IQ data with structured spatiotemporal latent prediction.,"The paper reshapes multi-antenna IQ streams into a 2D antenna-time representation, applies block masking and sparse convolutional processing, and trains WirelessJEPA to predict latent representations of masked signal regions with spatiotemporal mask geometries before evaluating six downstream tasks.",WirelessJEPA learns general-purpose wireless representations without handcrafted contrastive augmentations and shows robust performance and strong task generalization across six downstream tasks.,"The abstract does not provide per-task quantitative detail, failure cases, or evaluation beyond the six reported downstream tasks.","Scale JEPA-style pretraining to broader wireless settings, test additional downstream tasks and modalities, and refine antenna-time masking strategies.",abstract-level synthesis
2601.19822,A Latent Space Framework for Modeling Transient Engine Emissions Using Joint Embedding Predictive Architectures,arxiv,2026-01-27T17:29:05Z,Ganesh Sundaram; Tobias Gehra; Jonas Ulmen; Mirjan Heubaum; Daniel Görges; Michael Günthner,eess.SY,https://huggingface.co/papers/2601.19822,https://arxiv.org/abs/2601.19822,/root/workspace/jepa/pdfs/2601.19822.pdf,A structured JEPA latent space can model transient engine emissions more accurately and efficiently than monolithic neural baselines.,"Learns emission dynamics from combined PEMS and high-frequency hardware-in-the-loop data using a JEPA framework, then supports pruning and post-training quantization for deployment.","The approach outperforms strong LSTM baselines in data efficiency, predictive accuracy, and generalization, while quantization and pruning greatly reduce footprint with negligible loss.",The summary is specific to transient engine-emission modeling and does not describe results beyond the reported datasets and regimes.,"Use the efficient JEPA model for onboard emission control, model predictive control, or model-based reinforcement learning in future powertrains.",abstract-level synthesis
2601.17216,Spatiotemporal Semantic V2X Framework for Cooperative Collision Prediction,arxiv,2026-01-23T23:02:04Z,Murat Arda Onsu; Poonam Lohan; Burak Kantarci; Aisha Syed; Matthew Andrews; Sean Kennedy,cs.CV; cs.AI; cs.LG; eess.IV,https://huggingface.co/papers/2601.17216,https://arxiv.org/abs/2601.17216,/root/workspace/jepa/pdfs/2601.17216.pdf,Semantic V2X communication based on V-JEPA embeddings can support cooperative collision prediction while dramatically lowering communication load relative to raw video transmission.,"RSU-mounted cameras generate spatiotemporal semantic embeddings of future frames with V-JEPA in a digital twin traffic environment, and vehicles use a lightweight attentive probe and classifier to decode those embeddings for imminent collision prediction.","The framework improves collision-prediction F1 by 10% and cuts transmission requirements by four orders of magnitude versus sending raw video, while preserving predictive utility.","The abstract centers on a digital twin evaluation and does not describe real-world deployment performance, robustness, or detailed latency trade-offs.","Validate semantic V2X collision prediction in live ITS settings, optimize embedding processing and communication pipelines, and extend the approach to other cooperative safety tasks.",abstract-level synthesis
